genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,pretreatment_temp,pretreatment_duration,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,lat_of_collection,long_of_collection,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor
Myro,kerguelenensis,35.64816,tmax,0.17,SE,10,critical,righting_ability,0.25,"NA","NA",0,7d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Myro_kerguelenensis,FL
Myro,kerguelenensis,35.25897,tmax,0.114990000000006,SE,10,critical,righting_ability,0.25,"NA","NA",5,7d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Myro_kerguelenensis,FL
Myro,kerguelenensis,35.16609,tmax,0.172480000000007,SE,10,critical,righting_ability,0.25,"NA","NA",10,7d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Myro_kerguelenensis,FL
Myro,kerguelenensis,35.13071,tmax,0.539560000000002,SE,10,critical,righting_ability,0.25,"NA","NA",15,7d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Myro_kerguelenensis,FL
Prinerigone,vagans,-8.127451,tmin,0.500000000000001,SE,10,critical,righting_ability,0.25,"NA","NA",0,8d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Prinerigone_vagans,FL
Prinerigone,vagans,-7.137255,tmin,0.480392,SE,10,critical,righting_ability,0.25,"NA","NA",5,8d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Prinerigone_vagans,FL
Prinerigone,vagans,-7.27451,tmin,0.480392,SE,10,critical,righting_ability,0.25,"NA","NA",10,8d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Prinerigone_vagans,FL
Prinerigone,vagans,-8.107843,tmin,0.490196000000001,SE,10,critical,righting_ability,0.25,"NA","NA",15,8d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Prinerigone_vagans,FL
Prinerigone,vagans,35.36511,tmax,0.212289999999996,SE,10,critical,righting_ability,0.25,"NA","NA",0,7d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Prinerigone_vagans,FL
Prinerigone,vagans,35.43145,tmax,0.216709999999999,SE,10,critical,righting_ability,0.25,"NA","NA",5,7d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Prinerigone_vagans,FL
Prinerigone,vagans,35.35184,tmax,0.20787,SE,10,critical,righting_ability,0.25,"NA","NA",10,7d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Prinerigone_vagans,FL
Prinerigone,vagans,35.87813,tmax,0.212290000000003,SE,10,critical,righting_ability,0.25,"NA","NA",15,7d,"NA","NA",-46.9,37.75,"NA","Marion Island, Cape Twon",Jumbam_et_al_2008a,adult,Arthropoda,Arachnida,Araneae,Desidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Prinerigone_vagans,FL
Linepithema,humile,37.77524,tmax,0.571669999999997,SE,10,critical,righting_ability,0.05,"NA","NA",15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,37.71661,tmax,0.557009999999998,SE,10,critical,righting_ability,0.05,"NA","NA",20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,40.00326,tmax,0.556999999999995,SE,10,critical,righting_ability,0.05,"NA","NA",25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,38.21498,tmax,0.571660000000001,SE,10,critical,righting_ability,0.05,"NA","NA",30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,0.4294118,tmin,0.3882353,SE,10,critical,onset_of_spasm,0.05,"NA","NA",15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-0.09542484,tmin,0.21176466,SE,10,critical,onset_of_spasm,0.05,"NA","NA",20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,0.3718954,tmin,0.3954249,SE,10,critical,onset_of_spasm,0.05,"NA","NA",25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,0.8176471,tmin,0.3882349,SE,10,critical,onset_of_spasm,0.05,"NA","NA",30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,43.55114,tmax,0.340909999999994,SE,10,lethal,50percent_survival,"NA","NA",0.5h,15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,43.80682,tmax,0.340910000000001,SE,10,lethal,50percent_survival,"NA","NA",1h,20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,42.72727,tmax,0.340910000000001,SE,10,lethal,50percent_survival,"NA","NA",2h,25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,43.29545,tmax,0.3125,SE,10,lethal,50percent_survival,"NA","NA",4h,30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,42.01705,tmax,0.284090000000006,SE,10,lethal,50percent_survival,"NA","NA",0.5h,15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,41.78977,tmax,0.3125,SE,10,lethal,50percent_survival,"NA","NA",1h,20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,39.71591,tmax,0.3125,SE,10,lethal,50percent_survival,"NA","NA",2h,25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,41.90341,tmax,0.3125,SE,10,lethal,50percent_survival,"NA","NA",4h,30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,40.25568,tmax,0.369320000000002,SE,10,lethal,50percent_survival,"NA","NA",0.5h,15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,40.42614,tmax,0.340909999999994,SE,10,lethal,50percent_survival,"NA","NA",1h,20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,39.74432,tmax,0.284089999999999,SE,10,lethal,50percent_survival,"NA","NA",2h,25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,41.16477,tmax,0.340910000000001,SE,10,lethal,50percent_survival,"NA","NA",4h,30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,39.77273,tmax,0.369320000000002,SE,10,lethal,50percent_survival,"NA","NA",0.5h,15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,39.77273,tmax,0.397720000000007,SE,10,lethal,50percent_survival,"NA","NA",1h,20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,38.15341,tmax,0.340910000000001,SE,10,lethal,50percent_survival,"NA","NA",2h,25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,36.73295,tmax,0.3125,SE,10,lethal,50percent_survival,"NA","NA",4h,30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-9.420455,tmin,0.340909,SE,10,lethal,50percent_survival,"NA","NA",0.5h,15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-9.676136,tmin,0.340914000000001,SE,10,lethal,50percent_survival,"NA","NA",1h,20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-8.596591,tmin,0.340909,SE,10,lethal,50percent_survival,"NA","NA",2h,25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-9.164773,tmin,0.3125,SE,10,lethal,50percent_survival,"NA","NA",4h,30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-7.886364,tmin,0.284091,SE,10,lethal,50percent_survival,"NA","NA",0.5h,15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-7.659091,tmin,0.3125,SE,10,lethal,50percent_survival,"NA","NA",1h,20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-5.585227,tmin,0.3125,SE,10,lethal,50percent_survival,"NA","NA",2h,25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-7.772727,tmin,0.3125,SE,10,lethal,50percent_survival,"NA","NA",4h,30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-6.125,tmin,0.369318,SE,10,lethal,50percent_survival,"NA","NA",0.5h,15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-6.295455,tmin,0.340909000000001,SE,10,lethal,50percent_survival,"NA","NA",1h,20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-5.613636,tmin,0.284091,SE,10,lethal,50percent_survival,"NA","NA",2h,25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-7.034091,tmin,0.340909,SE,10,lethal,50percent_survival,"NA","NA",4h,30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-5.642045,tmin,0.369319000000001,SE,10,lethal,50percent_survival,"NA","NA",0.5h,15,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-5.642045,tmin,0.397728000000001,SE,10,lethal,50percent_survival,"NA","NA",1h,20,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-4.022727,tmin,0.340909,SE,10,lethal,50percent_survival,"NA","NA",2h,25,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Linepithema,humile,-2.602273,tmin,0.3125,SE,10,lethal,50percent_survival,"NA","NA",4h,30,7d,"NA","NA",-33.91,18.85,"NA","Stellenbosch, South Africa",Jumbam_et_al_2008b,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,Thermal limits extracted using OOo Digitizer,Linepithema_humile,FL
Myrmecocystus,depilis,47.2,tmax,1.7,CI,10,critical,righting_ability,1,"NA","NA",5,0h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,46.4,tmax,0.8,CI,10,critical,righting_ability,1,"NA","NA",5,25h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,47.8,tmax,0.5,CI,5,critical,righting_ability,1,"NA","NA",5,30h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,48.3,tmax,0.7,CI,5,critical,righting_ability,1,"NA","NA",5,35h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,47.2,tmax,1.7,CI,10,critical,righting_ability,1,"NA","NA",15,0h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,48,tmax,0.9,CI,5,critical,righting_ability,1,"NA","NA",15,25h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,47.8,tmax,0.7,CI,5,critical,righting_ability,1,"NA","NA",15,30h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,47.2,tmax,1.2,CI,10,critical,righting_ability,1,"NA","NA",15,35h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,47.2,tmax,1.7,CI,10,critical,righting_ability,1,"NA","NA",25,0h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,47.4,tmax,0.9,CI,10,critical,righting_ability,1,"NA","NA",25,25h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,47,tmax,1.3,CI,5,critical,righting_ability,1,"NA","NA",25,30h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,49.2,tmax,1.7,CI,5,critical,righting_ability,1,"NA","NA",25,35h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,47.2,tmax,1.7,CI,10,critical,righting_ability,1,"NA","NA",35,0h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,48,tmax,1.5,CI,5,critical,righting_ability,1,"NA","NA",35,12h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,49.2,tmax,0.8,CI,10,critical,righting_ability,1,"NA","NA",35,25h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,51.4,tmax,1.5,CI,5,critical,righting_ability,1,"NA","NA",35,30h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,depilis,51.9,tmax,1.5,CI,5,critical,righting_ability,1,"NA","NA",35,35h,24,"NA",32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_depilis,FL
Myrmecocystus,mexican,44.7,tmax,5,CI,3,critical,righting_ability,1,"NA","NA","NA","NA",24,Spring,32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_mexican,FL
Myrmecocystus,mexican,44.2,tmax,0.9,CI,20,critical,righting_ability,1,"NA","NA","NA","NA",24,Summer,32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_mexican,FL
Myrmecocystus,mexican,-0.4,tmin,0.7,CI,18,critical,righting_ability,1,"NA","NA","NA","NA",24,Summer,32.32,-106.76,"NA","Las Cruces, New Mexico, USA",Kay_1978,"NA",Arthropoda,Insecta,Hymenoptera,Formicidae,terrestrial,terrestrial,NA,Myrmecocystus_mexican,FL
Mya,arenaria,30.1,tmax,"NA","NA",88,lethal,50percent_survival,"NA","NA",1d,3,"NA",3,Winter to Summer,38.31,-76.45,0,"Patuxent Estuary, Chesapeape Bay, USA",Kennedy_&_Mihursky_1971,adult,Mollusca,Bivalvia,Myoida,Myidae,sub-tidal,marine,Check sample size vs replicates,Mya_arenaria,FL
Mya,arenaria,30.3,tmax,"NA","NA",64,lethal,50percent_survival,"NA","NA",1d,5,"NA",5,Winter to Summer,38.31,-76.45,0,"Patuxent Estuary, Chesapeape Bay, USA",Kennedy_&_Mihursky_1971,adult,Mollusca,Bivalvia,Myoida,Myidae,sub-tidal,marine,Check sample size vs replicates,Mya_arenaria,FL
